zurich#397#2010-04-01#Conto proprio#0#70#comune#Siracusa##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#398#2010-04-01#Conto proprio#0#70#comune#Sondrio##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#399#2010-04-01#Conto proprio#0#70#comune#Taranto##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#400#2010-04-01#Conto proprio#0#70#comune#Teramo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#401#2010-04-01#Conto proprio#0#70#comune#Terni##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#402#2010-04-01#Conto proprio#0#70#comune#Torino##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#403#2010-04-01#Conto proprio#0#70#comune#Trapani##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#404#2010-04-01#Conto proprio#0#70#comune#Trento##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#405#2010-04-01#Conto proprio#0#70#comune#Treviso##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#406#2010-04-01#Conto proprio#0#70#comune#Trieste##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#407#2010-04-01#Conto proprio#0#70#comune#Udine##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#408#2010-04-01#Conto proprio#0#70#comune#Varese##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#409#2010-04-01#Conto proprio#0#70#comune#Venezia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#410#2010-04-01#Conto proprio#0#70#comune#Verbania##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#411#2010-04-01#Conto proprio#0#70#comune#Vercelli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#412#2010-04-01#Conto proprio#0#70#comune#Verona##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#413#2010-04-01#Conto proprio#0#70#comune#ViboValentia##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#414#2010-04-01#Conto proprio#0#70#comune#Vicenza##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#415#2010-04-01#Conto proprio#0#70#comune#Viterbo##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#416#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#417#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#6000000
zurich#418#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#10000000
zurich#419#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#15000000
zurich#420#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#26000000
zurich#421#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#422#2010-04-01#Conto proprio#0#90#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#423#2010-04-01#Conto proprio#0#150#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#424#2010-04-01#Conto proprio#0#220#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#425#2010-04-01#Conto proprio#0#360#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#426#2010-04-01#Conto proprio#0#500#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#427#2010-04-01#Conto proprio#0#800#comune#Napoli##veicolo già assicurato con atr#BM#13#0#0#0#0#0#0#0#0#3000000
zurich#428#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#130#3000000
zurich#429#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#250#3000000
zurich#430#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#500#3000000
zurich#431#2010-04-01#Conto proprio#0#70#comune#Napoli##veicolo già assicurato con atr#Franchigia#0#0#0#0#0#0#0#0#1000#3000000
zurich#432#2010-04-01#Conto Terzi#0#70#comune#Napoli##1a immatricolazione dopo l’acquisto del veicolo#BM##0#0#0#0#0#0#0#0#3000000
